"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"United States","USA","Forest rents (% of GDP)","NY.GDP.FRST.RT.ZS","","","","","","","","","","","0.108947113521148","0.129652486550954","0.120869426209631","0.157690320878497","0.147974848686089","0.159835737962987","0.151763854511815","0.153280344264277","0.171731965435803","0.182517689588514","0.150946210614082","0.117360530861034","0.126035878001308","0.106904368109171","0.101097750756273","0.0872045409630022","0.103213305183704","0.108795099910109","0.11094147826543","0.113603154014383","0.125224517696944","0.101773585045929","0.101879536315234","0.134981638671192","0.116394521351007","0.117525229163249","0.107446175266097","0.10214580907839","0.0749014243268021","0.0773646377762417","0.0726288395449172","0.0591206358622681","0.0566642073733826","0.0567833864619006","0.060621151298811","0.0579062304896655","0.0591478103504217","0.0619743128692316","0.0487250288905003","0.0364101315056274","0.0447732489410531","0.0490358372786731","0.042316243132631","0.0451078269810442","0.0438896131077501","0.0357864456731308","0.0370310579043586","0.0414197446763051","0.0346274658844671","0.038216107338548","0.0367963849738373","0.0377125136209131","","","",
"United States","USA","Gross value added at basic prices (GVA) (current US$)","NY.GDP.FCST.CD","","","","","","","","","","","986669206000","1069033116000","1177819686000","1313388687000","1423649237000","1554103987000","1732147350000","1929265257000","2189637599000","2455764604000","2666778413000","2982872251000","3117871702000","3392061589000","3768904031000","4052205171000","4281152710000","4537952130000","4891474478000","5270141879000","5565147896000","5728527175000","6067041691000","6392114017000","6774513660000","7116656796000","7527600505000","8347243000000","8814085000000","9370247000000","9971277000000","10316398000000","10644238000000","11172662000000","11919961000000","12728625000000","13490604000000","14143636000000","14439532000000","14151698000000","14720779000000","15266189000000","15905333000000","16520200000000","17223435000000","17891570000000","18389029000000","19178938000000","20198864000000","21062116000000","20903463000000","23196406000000","25457558000000","27131315000000","28558231000000",
"United States","USA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","15.4956664824712","15.6721569559562","15.8716525736825","16.0552838183164","16.3040767751209","16.601421236026","17.0526562619114","17.5486446519993","18.2987725951861","19.1925580456459","20.1885640089301","21.2120853436573","22.1297470194019","23.3424402153096","25.4429547517578","27.799682389094","29.329635658246","31.1519835087188","33.3431924262883","36.1095844020869","39.3714012177505","43.0967878051222","45.7594815276858","47.5518386824013","49.267451629258","50.8255472294496","51.8491191336288","53.1336232298012","55.0079117156947","57.1646396297579","59.3045002207331","61.3100665276948","62.7072336475526","64.193598778156","65.5642594857039","66.9389377668226","68.1644321122321","69.3398922693785","70.1191794799424","71.1114346710156","72.7222474578486","74.3597269738733","75.5152731568209","77.0061822995982","79.0769459998626","81.5563677085196","84.0714329354303","86.3491453663234","88.012842725182","88.5556889641088","89.6318944594172","91.4810985661264","93.1846275007297","94.7705183765681","96.4210588337984","97.3158875215683","98.24070227512","100","102.290890276943","103.979166303616","105.360875506381","110.171637807436","118.026303631687","122.273351936757","125.230041609485",
"United States","USA","Exports as a capacity to import (constant LCU)","NY.EXP.CAPM.KN","","","","","","","","","","","59240297806.3049","62468754639.6418","70286898415.5162","94521159820.276","125655826042.448","137617189159.446","148341340945.413","158098146261.65","185416010566.844","228322539212.968","278568003076.117","302842942640.116","280986865325.555","274821643825.139","300006385145.799","300830861983.076","318478238041.64","361086129469.93","441110982347.4","500329598460.559","547540921322.73","590260925702.778","628083676573.701","649658975412.669","715277807008.634","806429624671.596","860778621834.416","946315861372.638","945498329586.101","985115880298.359","1087506775670.92","1018751757234.5","990145089750.743","1027039188026.43","1167128815545.3","1291362890344.23","1458629496815.84","1646269908196.63","1656644202082.87","1606362303814.27","1783959909255.49","1888478560597.74","1973765708873.34","2063155451018.03","2160996453367.94","2241848275895.53","2285259195992.45","2388260000000","2472265923498.79","2514278032262.2","2175478662675.56","2409815503667.3","2654116319107.34","2740703846921.58","2834997292227.45",
"United States","USA","Adjusted net savings, including particulate emission damage (current US$)","NY.ADJ.SVNG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","375858641572.903","395798768185.356","428014609464.435","388503850439.167","508780641142.454","550126981146.654","652249238682.103","813982792678.73","885206682115.663","882337319492.786","891054687275.885","803350617919.229","701243876522.202","626662406074.889","684667761120.713","696740912574.416","937969581675.431","679775514233.2","243760236595.192","107483975445.473","418275074587.652","614882708247.54","978845982661.861","1248040082170.75","1462926589240.82","1402244119528.23","1184502601467.33","1375488506208.19","1419753750364","1484191418640.26","1221811174639.51","1016630476920.97","","","",
"United States","USA","Adjusted net national income (annual % growth)","NY.ADJ.NNTY.KD.ZG","","","","","","","","","","","","8.11792684013157","10.2832351951093","11.7503317556334","5.13787497488198","7.91439870379165","11.3107353621575","11.2647179028706","12.978576254135","8.18045237931686","7.45535507031568","14.2288608432315","6.34931376075187","7.00857006958313","12.6130149967139","7.18517791850699","5.56462363523225","6.59907361877363","9.46625393175937","6.38982964215191","5.25897398945988","3.36849153080783","5.95559025614428","4.64503965794434","6.76676150693748","5.59110658112019","6.25406014684297","7.06344731678132","6.70195631914996","5.81017190954785","6.52604494597648","3.44157337149049","2.92489654874714","4.12661615026609","6.82699150604762","6.33118690010204","7.06889210730135","3.06045917583467","-3.03203785939881","-1.79631781901833","5.66238683700726","1.9565965736118","3.96374563005999","1.58315186703048","3.22479190260276","3.77984567907414","0.538617320635225","2.69354763546137","3.00586013663013","2.3647751206007","-3.91216766267858","5.50271022066494","","","",
"United States","USA","Adjusted savings: net national savings (current US$)","NY.ADJ.NNAT.CD","","","","","","","","","","","94560000027.7562","101262999953.67","121784999945.431","160352000006.918","143620000060.034","113891999990.534","141894000078.343","172504000038.399","223748000009.508","244065000112.921","205805999995.559","261763000109.732","191449000089.996","156646000089.611","286100000185.92","243326999797.952","182844999948.813","222056000080.435","295856999821.798","275756999989.758","229917999718.545","225951999816.861","192646049764.088","165435200005.146","245309600337.659","309903699666.959","410100100349.079","547563344994.866","627683726476.526","615490638467.51","620810590289.705","477651883314.256","346538248460.074","273338194504.839","340301417870.771","387521668823.855","522980393397.843","262261170612.757","-140446346514.414","-370350662222.488","-88989117012.9409","62132456466.2412","446663645900.479","522825797071.314","727752094968.457","774185361910.494","563833225795.609","698040071268.54","773296109511.137","796591981529.187","511249064834.506","388420071603.938","","","",
"United States","USA","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10109593985.338","10096795543.7375","10317850184.2515","10505091787.5795","10868341622.1301","11121645562.7286","11320297078.333","11578779464.4421","11660214682.9058","12177551351.3648","12937012104.9427","13619934694.2705","14187520323.3311","14584358708.5894","14759185945.9168","15404477325.4974","15743990483.1462","15505814855.9259","15304652955.3154","14646463271.6508","14057501619.9592","14255574582.5216","14335206071.81","14086636318.1455","13885259975.001","13868133672.9523","13675159556.4978","13394575255.3538","13853755903.7568","14357764916.4959","14731639352.9306","15546091967.0888","","","",
"United States","USA","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","1128065455.78804","690003919.045308","703059278.787686","1522352141.29177","2596021862.96782","1823434575.30107","1275842842.09523","1808633486.62807","903204995.677065","1781190819.50381","2162981199.16445","1748953223.45534","935381502.673628","1126272978.89668","743468339.145231","843691167.174315","631802671.862863","1085695345.78157","3925128391.01725","1849495618.81011","1778616780.42354","1171441619.01838","1875593311.77356","1864743447.56596","2585479373.11571","3195301124.71812","2467462614.66146","2197512601.30876","1687131729.35485","1424548323.27954","930840171.375828","547342651.365381","373327306.514577","893691734.876407","1590087004.09362","2168031065.80811","5843160783.63327","6400270208.22585","9207195015.71447","6161472351.94941","19329358161.747","28468340249.8541","19889129805.8577","15782781015.1259","12808442298.9971","4357875057.3376","4765598284.27184","5308982103.43557","4772801146.39651","2776997259.14332","3108468185.35527","14313150943.3189","","","",
"United States","USA","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"United States","USA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","80090497144.801","81404820000","88354983000","97365664000","102517800000","117918780000","130872210000","139538890000","155090496000","164694726000","179364465000","204920704000","209029776000","227692584000","254034396000","262914514000","189694470000","309048192000","226011999000","240730383000","259700760000","274353750000","349323660611.655","343422168000","384029458468.469","362776478839.458","385344538876.866","411367856569.784","390127573388.87","414806628314.034","468693629880.32","510106969366.895","526395064794.538","567916437607.369","576650613766.443","585559254645.528","659490049890.913","670404599684.963","693853548138.437","679787990471.114","734474938308.894","800423889000","750735565273.544","962304090809.742","983316300824.071","823775754520.115","830678684896.654","903291866938.45","914080707783.834","964502016942.063","951554105125.511","1046599480744.69","","","",
"United States","USA","Services, value added (constant 2015 US$)","NV.SRV.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11995570141068.4","11454548595391.6","13367976454040.3","13579171688685","11310721110199.6","11580917532448.3","11437718748435.7","12148344527659.3","11596538338674.6","12299619703745.6","12599703612829.8","13363575545784.6","12428551807149.1","14061627301420.5","14598828278391.8","14809733343261.5","14702031995069.6","14156899710912.2","14360212000000","15164127361918.8","15171575052813.1","14956752695979.6","15113927990826.2","16024964361386.7","15537575862474.5","15811979746462.2","16586926492500","16587361747162.7",
